0.19999999999999996,0.2,0.0,-1.5407439555097887e-33,5.43678178941602e-18,2.6426281748771816e-33
0.19012826918187553,0.18976638831281886,-8.039291367345491e-05,0.0003767467355870945,8.137389598574051e-06,-7.277944085606363e-05
0.1807364409176413,0.1800822145104498,-0.000156720159535495,0.0006941852787754538,1.5077392656098123e-05,-0.00011806060332872879
0.1718024944447064,0.17091459574099116,-0.00022814383562541618,0.0009582127565144645,2.0621916265259667e-05,-0.0001408065795775299
0.16330519464569992,0.1622329169716537,-0.0002941517682868433,0.0011745524948599591,2.4746506334296583e-05,-0.00014545415490916185
0.15522410242318307,0.15400868948669297,-0.00035447473327332446,0.0013486546882661087,2.754133124543587e-05,-0.00013590429234337377
0.14753957664373574,0.14621540164304916,-0.00040902203531029135,0.0014856302790079291,2.916410729088721e-05,-0.00011553595068332638
0.1402327695022948,0.13882836964477865,-0.00045783238198798815,0.0015902111495794374,2.980470572425378e-05,-8.723500940404497e-05
0.1332856167692722,0.1318245932387601,-0.0005010369808564619,0.0016667307100675587,2.9660105215817928e-05,-5.3432345310636875e-05
0.12668082406543435,0.1251826192474756,-0.0005388321001206786,0.0017191199464521997,2.8917893547638656e-05,-1.6146779776602458e-05
0.12040185006112603,0.11888241449886544,-0.0005714587757336687,0.0017509148944528977,2.774644597500078e-05,2.2970152455320566e-05
0.11443288730757539,0.11290524880471019,-0.0005991878117796445,0.0017652722830752987,2.6290050689017037e-05,6.258975110635019e-05
0.10875884126681512,0.10723358804322872,-0.0006223086481023099,0.0017649907496526485,2.4667502571110338e-05,0.00010166347528287811
0.10336530800163624,0.10185099702262072,-0.0006411210323017946,0.001752535575420141,2.2972972731629874e-05,0.00013938299854336671
0.09823855090804012,0.09674205157281654,-0.0006559287250365031,0.0017300653433704536,2.127823948487773e-05,0.0001751435664841646
0.09999999999999998,0.1,0.44999999999999996,-1.3015723226036633e-19,-8.405927616281244e-18,2.0083338802981582e-20
0.09555735370706953,0.09486602911716531,0.42747565876268656,0.00020030108190016553,2.0357913554314328e-05,-0.00014305091330765396
0.09127260596643283,0.08999625523960154,0.40606863998682696,0.00038767777928086223,4.101543780555778e-05,-0.00026969565643368944
0.08714612305178127,0.0853821750598922,0.3857218591386186,0.0005554684997731626,6.105476955215128e-05,-0.00037852001706392414
0.08317706929320079,0.0810141315456798,0.36638250578130893,0.0006987459362013051,7.96478032311121e-05,-0.0004693260189422806
0.07936369222133399,0.07688147874170534,0.3480013118949957,0.000814440368226006,9.610345519113236e-05,-0.0005428554100336834
0.07570352281056703,0.07297281567649347,0.3305319975745378,0.0009013171437993709,0.00010989995528892796,-0.0006005100159245444
0.07219352573402849,0.06927626938876538,0.3139308427763489,0.0009598083621743034,0.00012070096215770065,-0.0006440881331763882
0.06883021853979432,0.06577979676116702,0.29815635458527723,0.0009917253761530323,0.00012835578678107123,-0.0006755559425838112
0.06560976997828283,0.06247147259079899,0.2831690108633209,0.0009998975080814036,0.00013288538069949532,-0.0006968674890923304
0.06252808301627288,0.059339736381333774,0.26893106675232703,0.0009877892457680942,0.00013445699218140274,-0.0007098387715137372
0.05958086564162235,0.056373580273500534,0.2554064126599468,0.0009591430997251461,0.0001333513419690485,-0.0007160735297518709
0.05676369139752113,0.053562671995040556,0.24256047290577698,0.0009176818194173587,0.00012992659328971666,-0.0007169323842062153
0.05407205106025048,0.05089741667886938,0.23036013450733442,0.000866887010152437,0.00012458315767792643,-0.0007135339637938222
0.051501396614503925,0.048368968057455,0.21877369638786753,0.0008098560600571066,0.00011773255439382198,-0.0007067763890212953
0.04904717849986051,0.04596920250388395,0.20777083074475966,0.0007492284852127476,0.00010977236695368112,-0.0006973691236574843
0.0467048769413696,0.04369066931747298,0.19732255020299333,0.0006871670504918477,0.00010106811833330892,-0.0006858677667859259
0.04447002803732991,0.04152652866662626,0.1874011763418315,0.0006253775596726258,9.194186444902737e-05,-0.0006727070009171441
0.04233824517162821,0.039470485795564836,0.17798030693090672,0.0005651526133716555,8.266661366977005e-05,-0.0006582291413897945
0.040305236250750553,0.037516727273268186,0.16903478058287147,0.0005074274900527331,7.346533201142854e-05,-0.0006427073528200162
0.038366817229147365,0.035659862663161485,0.16054063848800088,0.0004528395384808906,6.45132260490637e-05,-0.0006263636233906322
0.036518922367619,0.03389487318823958,0.15247508348855032,0.0004017854257284841,5.59421144404334e-05,-0.0006093821347479434
0.03475761165524616,0.032217067745606065,0.14481643706084998,0.0003544729632813092,4.784591422868191e-05,-0.0005919188789092061
0.03307907580753411,0.030622045885601912,0.1375440948886173,0.00031096597236033414,4.0286510991247464e-05,-0.0005741083831572323
0.03147963922835251,0.029105666987381512,0.13063848170600964,0.0002712218150841494,3.329950903272071e-05,-0.0005560683068126773
